,ProgramLevel,GlobalVariables,CoverageEstimation,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_3,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
198,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,0,66,4,28,20,57,15,0,46,16,1,15,22,11,0,39,0,26,39,27,25,0,0,74,0,15,0
199,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,2,59,0,27,14,26,27,0,74,0,2,19,12,32,0,83,10,14,22,22,19,0,9,53,0,25,0
200,0.02,6,100,3,0,0,0,30,45,53,38,29,18,35,7,43,92,120,78,123,82,39,80,41,62,75,0,0,0,0,0,0,0,0,0,21,16,0,53,0,18,23,8,4,10,32,0,14,22,14,13,3,30,0,12,23,10,11,9,9,28,0,5,5033
201,0.01,6,100,3,0,0,0,43,66,68,75,93,77,78,12,34,101,10,56,31,105,106,56,22,89,86,70,53,98,100,64,28,0,0,0,9,7,1,57,0,21,11,19,22,0,51,0,26,14,7,18,3,44,0,25,16,15,7,21,0,59,0,17,8942
202,0.02,6,100,3,0,0,0,7,114,92,104,56,104,28,32,123,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,7,17,1,8,7,5,2,5,13,0,9,1,7,7,0,13,4,3,7,2,7,1,3,6,2,4,2270
203,0.02,6,100,3,0,0,0,119,101,61,50,93,109,24,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,2,4,2,2,1,1,5,2,0,0,4,4,1,4,3,4,3,1,1,3,1,1,1,0,1534
204,0.01,6,100,3,0,0,0,44,45,84,97,85,49,13,17,5,115,17,8,82,108,102,118,74,63,103,34,98,89,62,24,0,0,0,0,15,4,3,61,0,20,13,14,23,4,48,0,22,12,6,12,3,37,1,16,15,16,12,16,4,53,0,24,6603
205,0.02,6,100,3,0,0,0,56,83,94,76,32,102,107,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,12,1,6,2,2,2,2,5,2,0,1,5,4,0,3,2,3,3,1,2,3,1,2,2,0,1534
206,0.02,6,100,3,0,0,0,13,49,42,127,105,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,2,5,1,1,1,1,1,0,0,1,0,1,1,1,3,0,0,0,0,0,1,0,0,0,738
207,0.01,6,100,3,0,0,0,33,82,76,89,98,108,82,21,80,34,103,43,4,9,51,78,103,47,127,46,75,92,55,0,0,0,0,0,13,8,2,53,0,19,19,23,19,3,48,0,26,10,3,29,1,51,0,15,12,16,16,15,0,45,0,25,6295
208,0.02,6,100,3,0,0,0,54,23,55,110,43,42,49,66,115,126,18,71,40,120,45,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,18,3,10,8,14,3,10,28,5,10,22,9,8,6,24,0,13,6,15,10,7,7,14,0,18,4054
209,0.02,6,100,3,0,0,0,119,4,36,59,92,96,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,11,1,4,4,1,1,1,6,0,1,1,3,3,1,3,3,1,2,1,0,2,1,1,1,0,1263
210,0.02,6,100,3,0,0,0,34,25,83,57,36,114,6,109,46,86,79,81,106,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,5,19,8,13,4,18,0,5,24,14,13,14,8,10,4,13,0,2,5,10,18,8,6,18,4,7,3933
211,0.01,6,100,3,0,0,0,84,76,81,97,92,39,118,16,38,74,102,112,112,54,86,118,85,100,116,122,23,27,12,79,10,36,53,0,10,0,0,46,0,23,4,6,29,12,51,0,16,13,6,11,7,48,0,23,13,18,0,19,0,44,0,23,8729
212,0.02,6,100,3,0,0,0,3,75,119,5,125,25,23,82,29,37,110,71,78,73,126,34,107,0,0,0,0,0,0,0,0,0,0,0,17,11,2,44,0,20,12,18,0,7,29,1,15,17,4,8,6,22,0,9,10,13,8,0,6,14,0,6,3394
213,0.02,6,100,3,0,0,0,37,41,110,61,4,3,36,106,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,5,5,3,2,1,6,2,2,1,4,3,0,4,2,5,2,1,2,2,1,2,2,2,1313
214,0.02,6,100,3,0,0,0,104,108,62,67,7,41,58,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,5,5,5,4,1,7,6,1,2,0,5,6,0,3,4,5,3,2,2,2,2,3,1,2,1313
215,0.02,6,100,3,0,0,0,113,50,40,10,75,4,30,39,12,32,60,96,17,12,106,82,20,0,0,0,0,0,0,0,0,0,0,0,18,7,12,32,0,26,11,10,0,15,26,3,12,23,11,9,5,28,0,16,8,17,10,4,8,13,1,12,3394
216,0.02,6,100,3,0,0,0,76,122,26,34,69,117,47,97,108,42,14,41,87,66,121,82,33,99,92,0,0,0,0,0,0,0,0,0,11,18,1,44,0,18,19,15,3,10,29,0,15,12,6,26,6,29,0,13,18,23,12,3,7,34,0,9,5033
217,0.02,6,100,3,0,0,0,36,77,82,40,82,79,61,16,43,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,4,13,1,12,6,5,0,0,9,6,8,0,10,6,0,7,0,6,4,0,8,1,3,5,2,5,2270
218,0.02,6,100,3,0,0,0,57,49,19,72,118,16,89,79,76,23,84,27,98,107,12,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,10,23,0,9,13,17,2,9,22,6,7,26,8,8,2,13,0,6,5,11,10,9,1,15,0,7,4054
219,0.01,6,100,3,0,0,0,101,76,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
220,0.02,6,100,3,0,0,0,101,62,14,20,80,58,110,76,58,15,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,4,14,0,12,6,6,0,0,7,1,7,2,8,8,1,7,2,5,5,1,6,0,3,9,1,5,2270
221,0.02,6,100,3,0,0,0,50,34,92,115,105,76,80,44,75,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2,15,3,11,7,6,0,3,5,3,6,1,5,5,0,7,1,4,4,2,8,3,3,3,1,3,1497
222,0.01,6,100,3,0,0,0,65,41,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
223,0.01,6,100,3,0,0,0,102,40,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
224,0.02,6,100,3,0,0,0,38,87,92,106,93,64,103,34,102,119,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,7,17,0,12,8,3,0,2,10,3,7,2,11,8,0,7,0,3,5,2,4,2,3,6,1,5,2270
225,0.01,6,100,3,0,0,0,22,36,16,98,2,113,61,102,9,60,71,16,69,101,115,32,69,80,124,2,61,67,54,74,50,125,18,8,14,7,0,49,0,33,10,23,23,0,48,0,26,14,23,21,4,53,0,24,3,10,9,33,0,50,0,18,13149
226,0.01,6,100,3,0,0,0,120,34,42,109,96,101,102,47,85,118,125,50,73,46,115,35,107,40,109,51,96,86,126,14,61,123,0,0,7,11,0,51,0,25,6,6,23,1,57,0,23,19,2,20,2,48,0,13,5,23,2,21,7,48,0,24,8217
227,0.01,6,100,3,0,0,0,37,15,127,27,108,81,98,18,53,108,35,77,18,21,22,85,27,114,20,71,63,58,92,36,0,0,0,0,11,12,9,48,0,19,7,10,24,0,48,0,28,11,7,21,3,55,0,18,13,14,11,13,5,43,0,32,6603
228,0.02,6,100,3,0,0,0,64,94,48,78,83,62,107,50,36,4,115,103,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,2,15,2,8,8,16,8,0,13,2,14,0,13,9,7,14,0,6,10,1,14,10,1,10,0,4,2571
229,0.01,6,100,3,0,0,0,82,43,32,83,5,27,114,2,33,85,118,68,118,100,106,26,17,93,5,126,123,0,0,0,0,0,0,0,12,12,6,50,0,15,18,28,4,6,32,0,26,17,5,16,4,36,0,20,9,18,18,17,12,37,0,14,5380
230,0.01,6,100,3,0,0,0,64,86,47,91,52,17,108,93,36,43,31,117,16,92,40,100,126,101,110,7,71,44,0,0,0,0,0,0,20,9,0,53,0,21,9,14,5,0,46,2,20,16,5,24,5,51,0,22,15,14,10,9,0,45,1,28,5864
231,0.01,6,100,3,0,0,0,110,3,27,80,106,97,72,86,56,89,13,33,47,115,26,81,124,14,106,81,35,83,11,126,104,0,0,0,11,11,1,51,0,26,7,12,22,1,47,0,16,17,8,27,0,50,0,27,19,12,15,13,0,49,0,23,8942
232,0.01,6,100,3,0,0,0,118,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
233,0.01,6,100,3,0,0,0,93,106,127,43,43,31,8,88,52,26,14,68,32,25,91,24,87,102,50,85,97,70,28,115,17,87,56,0,9,9,1,51,0,21,6,14,19,0,55,0,25,12,8,21,0,51,0,27,9,8,8,19,0,48,0,24,8729
234,0.01,6,100,3,0,0,0,118,23,101,12,6,3,84,4,118,37,76,31,47,51,78,92,37,104,49,127,60,0,0,0,0,0,0,0,13,13,0,55,0,28,22,9,10,0,39,0,28,22,12,19,8,51,1,14,26,21,5,5,7,40,0,13,5380
235,0.02,6,100,3,0,0,0,5,53,77,69,4,33,90,65,21,64,58,102,69,84,47,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,17,22,0,10,8,13,0,0,14,2,14,19,9,9,6,12,0,7,1,10,10,9,1,13,0,9,4054
236,0.01,6,100,3,0,0,0,109,108,111,99,18,38,65,55,27,43,29,46,107,49,27,127,100,88,40,37,114,127,54,118,17,60,0,0,9,11,8,46,0,18,3,10,25,0,52,0,15,16,2,27,1,47,0,33,8,10,11,16,0,60,0,22,8217
237,0.01,6,100,3,0,0,0,120,27,114,85,70,59,34,26,113,71,47,105,65,16,31,39,101,17,107,12,74,127,51,30,71,0,0,0,11,9,8,47,0,21,10,15,14,0,45,0,23,21,11,18,8,55,0,25,11,9,9,21,0,52,0,22,8942
238,0.01,6,100,3,0,0,0,109,51,101,10,123,90,35,74,92,104,89,20,95,101,33,98,82,64,84,114,83,33,96,102,0,0,0,0,10,1,10,53,0,24,21,17,18,0,55,0,23,16,2,26,7,48,0,24,18,11,14,7,0,44,0,23,6603
239,0.02,6,100,3,0,0,0,89,108,23,38,57,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2,0,2,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,738
240,0.01,6,100,3,0,0,0,6,59,10,107,74,84,70,54,104,109,94,13,112,127,45,109,13,109,43,109,80,71,127,16,63,58,126,118,13,4,0,56,0,22,5,12,20,0,45,0,25,13,9,27,3,46,0,18,14,13,14,20,7,50,0,28,13149
241,0.01,6,100,3,0,0,0,40,74,14,77,42,52,95,30,38,107,46,57,48,48,15,121,54,62,67,33,103,81,45,16,0,0,0,0,11,11,6,49,0,16,15,12,21,0,43,0,23,14,7,14,6,39,0,19,19,19,8,13,0,47,0,25,6603
242,0.01,6,100,3,0,0,0,96,97,5,54,24,115,64,98,126,111,122,71,39,75,108,33,87,4,116,12,73,64,44,0,0,0,0,0,8,9,4,52,0,21,19,15,16,0,49,0,25,12,14,16,6,43,2,18,9,14,6,20,2,48,4,16,6295
243,0.02,6,100,3,0,0,0,7,24,28,70,23,72,73,72,79,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,2,17,0,14,7,3,3,2,10,3,7,2,14,5,3,9,0,6,5,2,4,1,2,6,1,4,2270
244,0.02,6,100,3,0,0,0,39,64,18,110,15,99,59,100,51,9,44,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,18,0,13,9,8,6,0,16,3,9,2,11,9,4,15,0,4,7,0,13,4,2,9,2,3,2928
245,0.02,6,100,3,0,0,0,42,70,100,89,79,108,104,6,76,11,93,56,61,6,90,20,55,92,96,0,0,0,0,0,0,0,0,0,21,17,0,41,4,21,10,25,0,8,35,0,8,14,15,18,4,31,0,13,15,16,8,1,14,24,8,11,5033
246,0.02,6,100,3,0,0,0,78,97,94,35,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,2,3,2,0,1,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,738
247,0.02,6,100,3,0,0,0,105,46,42,98,112,123,87,124,8,110,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,15,0,15,7,6,3,2,15,0,7,0,13,15,6,13,0,6,6,0,13,6,1,13,1,6,2928
248,0.02,6,100,3,0,0,0,63,120,8,73,95,102,110,40,74,93,62,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,5,23,3,17,5,9,0,0,12,2,8,1,11,9,1,11,0,7,9,3,12,7,4,12,4,6,2928
249,0.02,6,100,3,0,0,0,24,107,20,12,68,70,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,12,2,6,2,2,3,2,4,2,0,1,4,4,1,4,2,4,2,1,1,3,1,2,1,0,1534
250,0.02,6,100,3,0,0,0,75,93,103,77,87,30,70,44,72,60,92,53,26,90,74,19,9,0,0,0,0,0,0,0,0,0,0,0,12,9,2,53,0,16,20,20,0,10,21,5,13,22,8,15,7,23,0,16,13,12,7,13,4,19,0,13,3394
251,0.02,6,100,3,0,0,0,86,55,21,97,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,2,2,1,1,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,738
252,0.01,6,100,3,0,0,0,48,89,24,11,89,126,45,88,42,9,60,120,32,85,124,80,126,16,43,77,16,0,0,0,0,0,0,0,5,19,0,50,0,28,18,24,5,1,46,2,24,14,2,17,3,45,10,14,16,21,12,1,7,37,0,8,5380
253,0.02,6,100,3,0,0,0,88,81,27,96,81,79,71,24,77,29,39,104,94,112,123,8,0,0,0,0,0,0,0,0,0,0,0,0,24,17,2,20,0,15,16,18,0,4,29,0,14,15,6,3,11,20,0,9,12,19,11,3,4,15,0,12,5734
254,0.02,6,100,3,0,0,0,35,56,82,20,76,12,106,43,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,6,16,3,14,8,5,1,4,7,4,8,2,5,7,0,5,0,5,4,2,7,4,3,3,1,3,1497
255,0.02,6,100,3,0,0,0,124,58,65,87,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,505
256,0.02,6,100,3,0,0,0,118,6,11,125,15,62,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,6,3,2,3,3,1,1,5,0,0,1,2,2,1,2,3,0,2,1,1,1,1,1,1,0,1263
257,0.01,6,100,3,0,0,0,88,41,105,127,41,18,111,83,70,6,30,124,54,62,60,5,63,99,7,2,0,0,0,0,0,0,0,0,9,7,1,41,0,20,13,24,0,1,53,0,13,22,9,12,11,39,1,19,9,13,10,7,7,33,0,14,6179
258,0.02,6,100,3,0,0,0,87,105,95,9,44,5,77,37,65,12,48,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,9,13,4,10,7,5,2,5,15,7,7,1,8,12,5,7,0,7,5,1,13,3,3,13,3,4,2928
259,0.01,6,100,3,0,0,0,89,53,49,88,56,26,45,42,86,127,20,73,105,48,50,27,63,43,74,25,103,77,30,104,5,0,0,0,21,6,9,42,0,22,9,16,26,0,47,0,17,16,12,21,0,48,0,28,9,10,7,18,9,49,0,21,8942
260,0.01,6,100,3,0,0,0,50,10,78,39,68,27,23,2,41,64,30,4,17,11,109,64,122,89,56,80,84,102,121,126,86,0,0,0,25,11,1,59,0,22,17,9,22,1,55,0,24,12,11,23,0,48,0,18,8,12,10,22,0,50,0,17,8942
261,0.01,6,100,3,0,0,0,61,106,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
262,0.02,6,100,3,0,0,0,91,125,58,15,37,124,48,22,38,43,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,11,11,0,16,5,8,3,2,16,0,13,3,9,13,1,9,0,6,5,1,9,6,3,7,1,7,2928
263,0.01,6,100,3,0,0,0,98,123,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
264,0.02,6,100,3,0,0,0,25,117,29,64,6,77,23,52,121,61,11,126,113,39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,2,21,3,15,10,24,5,3,24,8,16,21,13,6,8,9,0,5,11,14,14,7,9,20,0,12,4054
265,0.02,6,100,3,0,0,0,15,42,94,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
266,0.02,6,100,3,0,0,0,37,123,124,116,106,72,102,122,113,64,67,50,69,71,33,120,0,0,0,0,0,0,0,0,0,0,0,0,18,7,1,26,0,19,23,15,2,15,25,0,13,18,12,2,8,30,0,13,6,17,4,7,4,15,0,16,5734
267,0.01,6,100,3,0,0,0,109,45,89,98,73,33,60,102,50,126,54,28,36,14,98,24,95,123,105,5,126,22,0,0,0,0,0,0,17,15,0,61,0,25,20,21,20,0,54,0,23,23,4,14,0,45,0,18,19,15,15,12,0,41,0,27,5864
268,0.01,6,100,3,0,0,0,68,84,105,127,121,101,13,61,15,17,70,105,83,123,55,84,27,9,30,76,117,31,0,0,0,0,0,0,16,13,0,50,0,29,6,18,18,4,49,0,21,18,7,25,1,43,4,20,12,18,2,13,1,48,0,20,5864
269,0.01,6,100,3,0,0,0,54,39,28,123,36,54,11,28,64,105,24,14,97,10,3,116,40,51,23,36,4,26,112,0,0,0,0,0,13,9,0,47,0,18,14,10,12,0,49,0,27,15,9,22,9,47,0,22,14,12,8,17,2,45,0,17,6295
270,0.02,6,100,3,0,0,0,82,88,40,109,2,120,61,50,121,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,4,16,3,7,5,3,2,5,5,2,6,0,5,6,0,5,1,5,4,2,6,3,1,4,2,3,1497
271,0.01,6,100,3,0,0,0,26,66,27,28,121,2,126,80,56,88,76,13,19,125,41,26,91,80,30,31,0,0,0,0,0,0,0,0,12,13,0,40,0,20,17,15,9,0,46,0,18,16,2,20,2,37,0,20,16,19,1,7,12,23,0,9,6179
272,0.02,6,100,3,0,0,0,88,32,124,112,121,69,72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,1,7,5,3,3,1,4,2,0,1,5,2,2,3,3,0,4,2,1,2,1,2,2,0,1534
273,0.02,6,100,3,0,0,0,106,64,70,65,125,49,127,114,95,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,17,1,12,6,3,0,3,7,4,4,0,5,5,0,5,1,6,3,1,5,3,1,4,2,4,1497
274,0.01,6,100,3,0,0,0,108,37,19,30,124,58,43,17,120,36,115,117,98,51,21,74,73,22,29,32,0,0,0,0,0,0,0,0,12,13,11,51,0,17,9,20,8,3,48,1,22,19,10,25,12,32,0,25,17,15,2,6,8,40,0,14,6179
275,0.01,6,100,3,0,0,0,93,38,123,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
276,0.02,6,100,3,0,0,0,8,79,95,70,13,46,70,85,55,74,109,82,26,108,99,14,34,106,91,0,0,0,0,0,0,0,0,0,28,4,0,49,0,26,13,16,5,6,36,0,13,28,9,20,9,28,0,9,12,14,16,6,15,22,0,9,5033
277,0.02,6,100,3,0,0,0,73,76,72,107,53,67,55,109,48,98,73,29,22,111,97,112,99,81,0,0,0,0,0,0,0,0,0,0,19,0,0,47,0,18,22,13,0,5,29,0,8,20,15,13,2,28,0,15,15,19,10,0,6,14,1,7,3762
278,0.01,6,100,3,0,0,0,119,49,55,20,9,25,60,80,74,95,105,16,12,52,99,62,39,6,113,111,29,96,123,114,36,0,0,0,11,9,5,45,0,20,6,15,21,1,45,0,22,17,6,21,0,48,0,18,11,11,13,21,0,50,0,23,8942
279,0.02,6,100,3,0,0,0,6,9,17,8,65,120,37,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4,14,2,5,3,1,2,1,4,4,0,2,5,5,2,4,2,3,3,2,2,3,1,3,2,0,1534
280,0.02,6,100,3,0,0,0,2,16,10,37,13,59,111,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,8,6,5,4,4,3,2,7,3,0,0,6,4,2,4,3,5,4,2,1,3,1,2,3,0,1534
281,0.02,6,100,3,0,0,0,56,70,62,14,39,111,66,99,38,101,32,22,96,85,79,51,0,0,0,0,0,0,0,0,0,0,0,0,15,14,5,32,0,12,15,13,0,19,25,7,23,21,8,16,3,28,0,21,17,15,13,7,8,16,0,14,5734
282,0.01,6,100,3,0,0,0,104,111,24,98,123,90,39,53,16,73,82,5,54,33,83,5,114,114,53,73,119,105,22,98,107,0,0,0,8,3,8,50,0,27,22,7,21,2,47,0,27,14,9,20,6,58,0,19,11,14,14,17,1,49,0,23,8942
283,0.01,6,100,3,0,0,0,28,16,40,71,76,9,109,99,5,104,86,60,3,74,56,59,78,66,23,9,113,17,17,10,0,0,0,0,17,9,3,55,0,20,12,8,25,0,49,0,11,20,5,19,0,61,0,26,17,19,15,16,8,48,0,14,6603
284,0.02,6,100,3,0,0,0,13,101,62,30,20,104,54,14,59,8,38,56,4,49,66,68,48,90,124,0,0,0,0,0,0,0,0,0,23,8,0,49,0,24,27,11,0,6,32,0,14,23,12,17,0,38,0,11,20,14,9,5,6,20,0,9,5033
285,0.01,6,100,3,0,0,0,85,98,40,29,51,87,74,104,104,124,41,14,69,79,92,58,72,8,60,87,17,100,56,99,89,67,0,0,16,13,2,52,0,25,10,10,17,3,55,0,22,23,3,22,5,46,0,21,28,13,9,20,0,42,0,23,8217
286,0.01,6,100,3,0,0,0,102,69,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
287,0.02,6,100,3,0,0,0,69,69,70,107,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,4,0,7,2,2,3,1,1,0,0,0,3,2,2,0,3,0,1,0,0,0,1,0,1,0,738
288,0.01,6,100,3,0,0,0,123,45,48,95,45,59,2,116,37,25,54,62,53,27,33,43,31,40,100,121,0,0,0,0,0,0,0,0,17,19,5,50,0,18,18,19,6,0,47,2,12,17,13,16,4,33,0,13,17,26,2,6,11,32,0,10,6179
289,0.02,6,100,3,0,0,0,118,124,99,52,40,126,61,39,107,69,118,95,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,11,23,10,5,1,18,3,6,18,2,17,7,9,14,7,15,0,8,7,11,14,6,1,13,0,14,3933
290,0.02,6,100,3,0,0,0,15,25,65,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,1,0,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,0,0,0,505
291,0.02,6,100,3,0,0,0,126,74,8,126,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,2,2,1,1,1,1,1,1,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,505
292,0.01,6,100,3,0,0,0,89,68,116,94,5,120,41,10,44,28,101,13,87,63,108,77,25,87,82,25,107,3,90,39,94,87,96,106,7,8,3,53,0,19,8,9,23,0,46,0,26,21,6,18,0,39,0,21,9,24,8,25,5,46,0,20,13149
293,0.02,6,100,3,0,0,0,13,121,46,4,6,106,37,89,37,113,123,59,62,57,2,11,89,4,55,0,0,0,0,0,0,0,0,0,21,7,0,43,0,23,22,11,0,4,29,0,18,22,8,12,1,32,5,13,14,18,14,3,8,25,0,5,5033
294,0.01,6,100,3,0,0,0,89,34,87,103,20,29,7,114,33,115,83,5,62,15,6,90,7,45,12,31,36,85,127,95,0,0,0,0,9,6,6,46,0,21,17,16,21,0,53,0,25,18,2,18,7,43,4,24,13,9,20,25,0,53,0,20,6603
295,0.02,6,100,3,0,0,0,4,49,64,7,42,122,18,123,39,107,47,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,7,16,0,12,5,14,1,1,21,5,14,6,10,11,4,13,0,5,6,0,11,5,5,11,1,5,2571
296,0.01,6,100,3,0,0,0,96,17,38,103,3,120,89,48,120,107,26,109,46,60,56,88,24,98,101,30,21,30,65,41,101,0,0,0,3,5,0,52,0,19,13,8,20,0,39,0,21,15,8,25,0,46,2,22,20,1,4,18,0,38,0,19,8942
297,0.02,6,100,3,0,0,0,38,109,126,21,85,125,102,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,2,5,2,2,3,2,5,3,0,2,5,5,0,4,3,4,4,1,2,3,1,3,2,0,1534
298,0.01,6,100,3,0,0,0,25,21,108,72,49,26,82,54,14,75,120,30,3,110,44,35,85,32,6,127,81,99,0,0,0,0,0,0,20,9,5,46,0,19,11,11,14,0,58,0,19,22,9,17,2,42,0,14,13,17,10,3,0,34,0,14,5864
